"order_number","date","month_number","name","category","size","quantity","price","revenue"
"9598","2015-06-10","6","The Hawaiian Pizza","Classic","M",1,"13.25","13.25"
"9598","2015-06-10","6","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9599","2015-06-10","6","The Chicken Pesto Pizza","Chicken","L",1,"20.75","20.75"
"9600","2015-06-10","6","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"9600","2015-06-10","6","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"9601","2015-06-10","6","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"9602","2015-06-10","6","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"9602","2015-06-10","6","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"9603","2015-06-10","6","The Hawaiian Pizza","Classic","M",1,"13.25","13.25"
"9603","2015-06-10","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9603","2015-06-10","6","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"9604","2015-06-10","6","The Five Cheese Pizza","Veggie","L",2,"18.50","37.00"
"9605","2015-06-10","6","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"9606","2015-06-10","6","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"9606","2015-06-10","6","The Italian Capocollo Pizza","Classic","S",1,"12.00","12.00"
"9606","2015-06-10","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9607","2015-06-10","6","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"9607","2015-06-10","6","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"9608","2015-06-10","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9608","2015-06-10","6","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9609","2015-06-10","6","The Thai Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9610","2015-06-10","6","The Pepper Salami Pizza","Supreme","M",1,"16.50","16.50"
"9610","2015-06-10","6","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"9610","2015-06-10","6","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"9610","2015-06-10","6","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"9611","2015-06-10","6","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"9612","2015-06-10","6","The Southwest Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9612","2015-06-10","6","The Barbecue Chicken Pizza","Chicken","M",2,"16.75","33.50"
"9613","2015-06-10","6","The Napolitana Pizza","Classic","S",1,"12.00","12.00"
"9613","2015-06-10","6","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"9614","2015-06-10","6","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"9614","2015-06-10","6","The Spinach Supreme Pizza","Supreme","M",1,"16.50","16.50"
"9615","2015-06-10","6","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"9615","2015-06-10","6","The Pepperoni, Mushroom, and Peppers Pizza","Classic","L",1,"17.50","17.50"
"9615","2015-06-10","6","The Greek Pizza","Classic","S",1,"12.00","12.00"
"9615","2015-06-10","6","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9616","2015-06-10","6","The Classic Deluxe Pizza","Classic","L",1,"20.50","20.50"
"9616","2015-06-10","6","The Pepperoni, Mushroom, and Peppers Pizza","Classic","M",1,"14.50","14.50"
"9617","2015-06-10","6","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"9618","2015-06-10","6","The Four Cheese Pizza","Veggie","M",1,"14.75","14.75"
"9618","2015-06-10","6","The Pepper Salami Pizza","Supreme","L",2,"20.75","41.50"
"9619","2015-06-10","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9619","2015-06-10","6","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"9619","2015-06-10","6","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"9620","2015-06-10","6","The Southwest Chicken Pizza","Chicken","S",1,"12.75","12.75"
"9621","2015-06-10","6","The Italian Vegetables Pizza","Veggie","M",1,"16.75","16.75"
"9622","2015-06-10","6","The Italian Vegetables Pizza","Veggie","S",1,"12.75","12.75"
"9623","2015-06-11","6","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"9623","2015-06-11","6","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"9623","2015-06-11","6","The Pepper Salami Pizza","Supreme","M",1,"16.50","16.50"
"9624","2015-06-11","6","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"9625","2015-06-11","6","The Pepperoni, Mushroom, and Peppers Pizza","Classic","L",1,"17.50","17.50"
"9626","2015-06-11","6","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"9627","2015-06-11","6","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9628","2015-06-11","6","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9628","2015-06-11","6","The Prosciutto and Arugula Pizza","Supreme","L",1,"20.75","20.75"
"9629","2015-06-11","6","The Vegetables + Vegetables Pizza","Veggie","L",1,"20.25","20.25"
"9629","2015-06-11","6","The Italian Vegetables Pizza","Veggie","S",1,"12.75","12.75"
"9630","2015-06-11","6","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"9630","2015-06-11","6","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"9631","2015-06-11","6","The Four Cheese Pizza","Veggie","M",1,"14.75","14.75"
"9631","2015-06-11","6","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"9631","2015-06-11","6","The Sicilian Pizza","Supreme","L",2,"20.25","40.50"
"9632","2015-06-11","6","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"9633","2015-06-11","6","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"9634","2015-06-11","6","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"9634","2015-06-11","6","The Four Cheese Pizza","Veggie","M",1,"14.75","14.75"
"9634","2015-06-11","6","The Greek Pizza","Classic","S",1,"12.00","12.00"
"9634","2015-06-11","6","The Hawaiian Pizza","Classic","M",1,"13.25","13.25"
"9634","2015-06-11","6","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"9634","2015-06-11","6","The Mexicana Pizza","Veggie","S",1,"12.00","12.00"
"9634","2015-06-11","6","The Napolitana Pizza","Classic","S",1,"12.00","12.00"
"9634","2015-06-11","6","The Pepperoni, Mushroom, and Peppers Pizza","Classic","M",1,"14.50","14.50"
"9634","2015-06-11","6","The Sicilian Pizza","Supreme","S",2,"12.25","24.50"
"9634","2015-06-11","6","The Spicy Italian Pizza","Supreme","L",2,"20.75","41.50"
"9634","2015-06-11","6","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"9635","2015-06-11","6","The Italian Supreme Pizza","Supreme","S",1,"12.50","12.50"
"9635","2015-06-11","6","The Greek Pizza","Classic","S",1,"12.00","12.00"
"9636","2015-06-11","6","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"9637","2015-06-11","6","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"9637","2015-06-11","6","The Mediterranean Pizza","Veggie","S",1,"12.00","12.00"
"9637","2015-06-11","6","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"9637","2015-06-11","6","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"9638","2015-06-11","6","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"9638","2015-06-11","6","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"9639","2015-06-11","6","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"9640","2015-06-11","6","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"9640","2015-06-11","6","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"9640","2015-06-11","6","The Napolitana Pizza","Classic","M",1,"16.00","16.00"
"9641","2015-06-11","6","The Pepperoni, Mushroom, and Peppers Pizza","Classic","S",1,"11.00","11.00"
"9641","2015-06-11","6","The Italian Supreme Pizza","Supreme","S",1,"12.50","12.50"
"9642","2015-06-11","6","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9642","2015-06-11","6","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9642","2015-06-11","6","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"9642","2015-06-11","6","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"9643","2015-06-11","6","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9643","2015-06-11","6","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"9643","2015-06-11","6","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9644","2015-06-11","6","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"9644","2015-06-11","6","The Mediterranean Pizza","Veggie","L",1,"20.25","20.25"
"9645","2015-06-11","6","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"9646","2015-06-11","6","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"9647","2015-06-11","6","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"9647","2015-06-11","6","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9647","2015-06-11","6","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"9648","2015-06-11","6","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"9648","2015-06-11","6","The Five Cheese Pizza","Veggie","L",2,"18.50","37.00"
"9648","2015-06-11","6","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"9649","2015-06-11","6","The Pepper Salami Pizza","Supreme","S",2,"12.50","25.00"
"9649","2015-06-11","6","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"9649","2015-06-11","6","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"9650","2015-06-11","6","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"9650","2015-06-11","6","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"9650","2015-06-11","6","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"9650","2015-06-11","6","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"9650","2015-06-11","6","The Spinach Supreme Pizza","Supreme","S",1,"12.50","12.50"
"9650","2015-06-11","6","The Southwest Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9650","2015-06-11","6","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9650","2015-06-11","6","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"9650","2015-06-11","6","The Chicken Alfredo Pizza","Chicken","S",1,"12.75","12.75"
"9650","2015-06-11","6","The Chicken Pesto Pizza","Chicken","M",2,"16.75","33.50"
"9650","2015-06-11","6","The Classic Deluxe Pizza","Classic","L",1,"20.50","20.50"
"9650","2015-06-11","6","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"9650","2015-06-11","6","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"9650","2015-06-11","6","The Mexicana Pizza","Veggie","L",1,"20.25","20.25"
"9651","2015-06-11","6","The Spinach Supreme Pizza","Supreme","L",1,"20.75","20.75"
"9651","2015-06-11","6","The Thai Chicken Pizza","Chicken","S",1,"12.75","12.75"
"9652","2015-06-11","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9652","2015-06-11","6","The Spinach Pesto Pizza","Veggie","M",1,"16.50","16.50"
"9652","2015-06-11","6","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9652","2015-06-11","6","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"9653","2015-06-11","6","The Mexicana Pizza","Veggie","S",1,"12.00","12.00"
"9653","2015-06-11","6","The Classic Deluxe Pizza","Classic","M",1,"16.00","16.00"
"9653","2015-06-11","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9654","2015-06-11","6","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"9655","2015-06-11","6","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"9655","2015-06-11","6","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"9656","2015-06-11","6","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"9657","2015-06-11","6","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"9658","2015-06-11","6","The Chicken Alfredo Pizza","Chicken","L",1,"20.75","20.75"
"9658","2015-06-11","6","The Vegetables + Vegetables Pizza","Veggie","S",1,"12.00","12.00"
"9658","2015-06-11","6","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"9659","2015-06-11","6","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"9659","2015-06-11","6","The Calabrese Pizza","Supreme","L",1,"20.25","20.25"
"9660","2015-06-11","6","The Barbecue Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9661","2015-06-11","6","The Pepperoni Pizza","Classic","M",1,"12.50","12.50"
"9661","2015-06-11","6","The Mediterranean Pizza","Veggie","L",1,"20.25","20.25"
"9662","2015-06-11","6","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"9662","2015-06-11","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9662","2015-06-11","6","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"9662","2015-06-11","6","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"9663","2015-06-11","6","The Mediterranean Pizza","Veggie","M",1,"16.00","16.00"
"9663","2015-06-11","6","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"9663","2015-06-11","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9663","2015-06-11","6","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"9664","2015-06-11","6","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
"9664","2015-06-11","6","The Spinach Pesto Pizza","Veggie","L",1,"20.75","20.75"
"9664","2015-06-11","6","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"9665","2015-06-11","6","The Sicilian Pizza","Supreme","L",1,"20.25","20.25"
"9666","2015-06-11","6","The Prosciutto and Arugula Pizza","Supreme","M",1,"16.50","16.50"
"9667","2015-06-11","6","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"9668","2015-06-11","6","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"9669","2015-06-11","6","The Calabrese Pizza","Supreme","L",1,"20.25","20.25"
"9669","2015-06-11","6","The Thai Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9669","2015-06-11","6","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9669","2015-06-11","6","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"9670","2015-06-11","6","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"9670","2015-06-11","6","The Classic Deluxe Pizza","Classic","L",1,"20.50","20.50"
"9671","2015-06-11","6","The Prosciutto and Arugula Pizza","Supreme","S",1,"12.50","12.50"
"9672","2015-06-11","6","The Mediterranean Pizza","Veggie","M",1,"16.00","16.00"
"9673","2015-06-11","6","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"9673","2015-06-11","6","The Italian Vegetables Pizza","Veggie","L",1,"21.00","21.00"
"9674","2015-06-11","6","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"9674","2015-06-11","6","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"9674","2015-06-11","6","The Four Cheese Pizza","Veggie","L",1,"17.95","17.95"
"9675","2015-06-11","6","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"9675","2015-06-11","6","The Big Meat Pizza","Classic","S",1,"12.00","12.00"
"9675","2015-06-11","6","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"9675","2015-06-11","6","The Classic Deluxe Pizza","Classic","L",1,"20.50","20.50"
"9676","2015-06-11","6","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
"9676","2015-06-11","6","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"9677","2015-06-11","6","The Pepperoni Pizza","Classic","L",1,"15.25","15.25"
"9678","2015-06-11","6","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"9679","2015-06-11","6","The Spinach and Feta Pizza","Veggie","S",1,"12.00","12.00"
"9680","2015-06-11","6","The Southwest Chicken Pizza","Chicken","S",1,"12.75","12.75"
"9681","2015-06-11","6","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"9682","2015-06-11","6","The Southwest Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9683","2015-06-11","6","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9683","2015-06-11","6","The Italian Capocollo Pizza","Classic","L",1,"20.50","20.50"
"9684","2015-06-11","6","The Spinach and Feta Pizza","Veggie","M",1,"16.00","16.00"
"9684","2015-06-11","6","The Four Cheese Pizza","Veggie","M",1,"14.75","14.75"
"9685","2015-06-11","6","The Classic Deluxe Pizza","Classic","S",1,"12.00","12.00"
"9685","2015-06-11","6","The Spicy Italian Pizza","Supreme","L",1,"20.75","20.75"
"9686","2015-06-11","6","The Hawaiian Pizza","Classic","L",1,"16.50","16.50"
"9687","2015-06-11","6","The Pepper Salami Pizza","Supreme","L",1,"20.75","20.75"
"9688","2015-06-11","6","The Greek Pizza","Classic","XL",1,"25.50","25.50"
"9689","2015-06-11","6","The Pepperoni Pizza","Classic","S",1,"9.75","9.75"
"9690","2015-06-11","6","The Hawaiian Pizza","Classic","S",1,"10.50","10.50"
"9690","2015-06-11","6","The Vegetables + Vegetables Pizza","Veggie","M",1,"16.00","16.00"
"9691","2015-06-12","6","The Pepper Salami Pizza","Supreme","M",1,"16.50","16.50"
"9692","2015-06-12","6","The Chicken Pesto Pizza","Chicken","L",1,"20.75","20.75"
"9693","2015-06-12","6","The Sicilian Pizza","Supreme","S",1,"12.25","12.25"
"9693","2015-06-12","6","The Italian Supreme Pizza","Supreme","L",1,"20.75","20.75"
"9694","2015-06-12","6","The Calabrese Pizza","Supreme","S",1,"12.25","12.25"
"9694","2015-06-12","6","The Chicken Alfredo Pizza","Chicken","M",1,"16.75","16.75"
"9694","2015-06-12","6","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"9694","2015-06-12","6","The Pepper Salami Pizza","Supreme","S",1,"12.50","12.50"
"9694","2015-06-12","6","The Soppressata Pizza","Supreme","L",1,"20.75","20.75"
"9694","2015-06-12","6","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9695","2015-06-12","6","The Sicilian Pizza","Supreme","M",1,"16.25","16.25"
"9696","2015-06-12","6","The Thai Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9696","2015-06-12","6","The Calabrese Pizza","Supreme","M",1,"16.25","16.25"
"9697","2015-06-12","6","The Mediterranean Pizza","Veggie","M",1,"16.00","16.00"
"9698","2015-06-12","6","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"9699","2015-06-12","6","The Mexicana Pizza","Veggie","M",1,"16.00","16.00"
"9699","2015-06-12","6","The California Chicken Pizza","Chicken","M",1,"16.75","16.75"
"9700","2015-06-12","6","The Five Cheese Pizza","Veggie","L",1,"18.50","18.50"
"9701","2015-06-12","6","The Thai Chicken Pizza","Chicken","S",1,"12.75","12.75"
"9701","2015-06-12","6","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"9702","2015-06-12","6","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9702","2015-06-12","6","The Green Garden Pizza","Veggie","S",1,"12.00","12.00"
"9702","2015-06-12","6","The Spinach and Feta Pizza","Veggie","L",1,"20.25","20.25"
"9703","2015-06-12","6","The Spicy Italian Pizza","Supreme","M",1,"16.50","16.50"
"9704","2015-06-12","6","The Barbecue Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9705","2015-06-12","6","The Napolitana Pizza","Classic","L",1,"20.50","20.50"
"9705","2015-06-12","6","The Mexicana Pizza","Veggie","M",2,"16.00","32.00"
"9705","2015-06-12","6","The Italian Capocollo Pizza","Classic","S",1,"12.00","12.00"
"9705","2015-06-12","6","The Italian Supreme Pizza","Supreme","M",1,"16.50","16.50"
"9705","2015-06-12","6","The California Chicken Pizza","Chicken","L",1,"20.75","20.75"
"9705","2015-06-12","6","The California Chicken Pizza","Chicken","S",1,"12.75","12.75"
